종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"003830","대한화섬","KOSPI","화학","88300","-3100","-3.39","117262400000"
"016090","대현","KOSPI","섬유의복","2770","-150","-5.14","125431998700"
"069460","대호에이엘","KOSPI","철강금속","1545","-65","-4.04","41923326255"
"012510","더존비즈온","KOSPI","서비스업","7470","-140","-1.84","221655069000"
"004830","덕성","KOSPI","화학","2600","-15","-0.57","40768000000"
"004835","덕성우","KOSPI","화학","1615","-5","-0.31","2248080000"
"024900","덕양산업","KOSPI","운수장비","45950","150","0.33","149636083100"
"008000","도레이케미칼","KOSPI","화학","13750","-200","-1.43","637502951250"
"002150","도화엔지니어링","KOSPI","서비스업","4850","10","0.21","163542000000"
"001620","동국실업","KOSPI","운수장비","2970","-105","-3.41","78213524400"
"001230","동국제강","KOSPI","철강금속","5980","-260","-4.17","531169254200"
"023450","동남합성","KOSPI","화학","34400","50","0.15","43974311200"
"004140","동방","KOSPI","운수창고업","2060","-45","-2.14","44339378200"
"007590","동방아그로","KOSPI","화학","7460","10","0.13","101587124420"
"012030","동부CNI","KOSPI","서비스업","2360","-140","-5.60","42981811520"
"005960","동부건설","KOSPI","건설업","1140","-35","-2.98","57045785820"
"005965","동부건설우","KOSPI","건설업","970","-6","-0.61","3242094050"
"016380","동부제철","KOSPI","철강금속","1810","85","4.93","109775348840"
"016385","동부제철우","KOSPI","철강금속","2255","135","6.37","5784864250"
"016610","동부증권","KOSPI","증권","4540","-155","-3.30","192706606060"
"000990","동부하이텍","KOSPI","전기전자","5180","-310","-5.65","229825369760"
"000995","동부하이텍1우","KOSPI","전기전자","32850","-1700","-4.92","3689580600"
"000997","동부하이텍2우B","KOSPI","전기전자","40050","-2050","-4.87","1242310950"
"005830","동부화재","KOSPI","보험","58100","-1400","-2.35","4113480000000"
"083350","동북아10호","KOSPI","서비스업","4555","-140","-2.98","7222681300"
"083360","동북아11호","KOSPI","서비스업","4560","-40","-0.87","7230609600"
"083370","동북아12호","KOSPI","서비스업","4495","20","0.45","7127541700"
"083380","동북아13호","KOSPI","서비스업","4370","-260","-5.62","6929334200"
"083390","동북아14호","KOSPI","서비스업","4410","-180","-3.92","6992760600"
"002210","동성제약","KOSPI","의약품","6650","-280","-4.04","144746959000"
"102260","동성홀딩스","KOSPI","서비스업","7140","-270","-3.64","258572565300"
"005190","동성화학","KOSPI","화학","17350","-650","-3.61","84613330150"
"000640","동아쏘시오홀딩스","KOSPI","의약품","142000","-1000","-0.70","616228738000"
"058730","동아에스텍","KOSPI","기계","6020","-20","-0.33","76243300000"
"170900","동아에스티","KOSPI","의약품","109500","-1000","-0.90","843361992000"
"008040","동아원","KOSPI","음식료품","3345","135","4.21","218028267405"
"028100","동아지질","KOSPI","건설업","8200","-100","-1.20","94300000000"
"007340","동아타이어","KOSPI","화학","20500","0","0.00","486403910000"
"001520","동양","KOSPI","비금속광물","970","-26","-2.61","227405478860"
"001527","동양2우B","KOSPI","비금속광물","7320","-60","-0.81","2258725080"
"001529","동양3우B","KOSPI","비금속광물","11000","-200","-1.79","986942000"
"001780","동양강철","KOSPI","철강금속","2430","-90","-3.57","139446291150"
"084670","동양고속","KOSPI","운수창고업","25050","-150","-0.60","66432600000"
"013570","동양기전","KOSPI","기계","8400","-450","-5.08","265988587200"
"030790","동양네트웍스","KOSPI","유통업","916","119","14.93","28361868924"
"002900","동양물산","KOSPI","기계","8220","-10","-0.12","53749675800"
"082640","동양생명","KOSPI","보험","11150","-300","-2.62","1199432148500"
"001525","동양우","KOSPI","비금속광물","3025","65","2.20","1868636275"
"003470","동양증권","KOSPI","증권","2600","-80","-2.99","510157427000"
"003475","동양증권1우","KOSPI","증권","1665","-55","-3.20","21498832980"
"008970","동양철관","KOSPI","철강금속","1130","-30","-2.59","92040561120"
"003580","동원","KOSPI","광업","3905","-15","-0.38","18411247140"
"049770","동원F&B","KOSPI","음식료품","337500","-3500","-1.03","1302454350000"
"018500","동원금속","KOSPI","운수장비","1880","30","1.62","50384000000"
"006040","동원산업","KOSPI","농업, 임업 및 어업","352000","-10000","-2.76","1183846400000"
"030720","동원수산","KOSPI","농업, 임업 및 어업","7490","-120","-1.58","29136264780"
"014820","동원시스템즈","KOSPI","화학","21800","-550","-2.46","524934277200"
"014825","동원시스템즈우","KOSPI","화학","15900","-1250","-7.29","4219192200"
"163560","동일고무벨트","KOSPI","화학","11050","-400","-3.49","127075000000"
"001530","동일방직","KOSPI","섬유의복","85400","200","0.23","189053993800"
