종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"004140","동방","KOSPI","운수창고업","1895","-75","-3.81","70568230940"
"007590","동방아그로","KOSPI","화학","6200","-10","-0.16","84428977400"
"005960","동부건설","KOSPI","건설업","11200","-150","-1.32","254258692800"
"005965","동부건설우","KOSPI","건설업","26900","-550","-2.00","6072190800"
"026960","동서","KOSPI","유통업","28950","-450","-1.53","2886315000000"
"002210","동성제약","KOSPI","의약품","11050","-250","-2.21","288415718500"
"102260","동성코퍼레이션","KOSPI","서비스업","4005","10","0.25","176192013060"
"005190","동성화학","KOSPI","화학","15500","-100","-0.64","82701242000"
"000640","동아쏘시오홀딩스","KOSPI","기타금융","106500","-3000","-2.74","653729482500"
"170900","동아에스티","KOSPI","의약품","84000","-1000","-1.18","709284912000"
"028100","동아지질","KOSPI","건설업","14400","-150","-1.03","165600000000"
"282690","동아타이어","KOSPI","화학","9120","-60","-0.65","125245096800"
"001520","동양","KOSPI","비금속광물","1115","-5","-0.45","266132730245"
"001527","동양2우B","KOSPI","비금속광물","13500","-50","-0.37","4165681500"
"001529","동양3우B","KOSPI","비금속광물","29150","-250","-0.85","2615396300"
"084670","동양고속","KOSPI","운수창고업","26150","-50","-0.19","75719129350"
"002900","동양물산","KOSPI","기계","1420","60","4.41","178926546200"
"082640","동양생명","KOSPI","보험","3150","-100","-3.08","508279542750"
"001525","동양우","KOSPI","비금속광물","8080","10","0.12","4991266480"
"008970","동양철관","KOSPI","철강금속","999","-6","-0.60","118766404710"
"092780","동양피스톤","KOSPI","운수장비","5950","-60","-1.00","78352337000"
"049770","동원F&B","KOSPI","음식료품","161500","-3000","-1.82","623248526000"
"018500","동원금속","KOSPI","운수장비","683","-16","-2.29","31933619239"
"006040","동원산업","KOSPI","농업, 임업 및 어업","201500","-1500","-0.74","741044661500"
"030720","동원수산","KOSPI","농업, 임업 및 어업","8560","-230","-2.62","39836570800"
"014820","동원시스템즈","KOSPI","화학","22700","550","2.48","581540199700"
"014825","동원시스템즈우","KOSPI","화학","29000","300","1.05","7695382000"
"163560","동일고무벨트","KOSPI","화학","8550","-160","-1.84","116707500000"
"004890","동일산업","KOSPI","철강금속","68600","200","0.29","166369749000"
"002690","동일제강","KOSPI","철강금속","2325","-45","-1.90","34875000000"
"000020","동화약품","KOSPI","의약품","17900","-1250","-6.53","499973313000"
"000150","두산","KOSPI","서비스업","46600","-250","-0.53","770010711000"
"000157","두산2우B","KOSPI","서비스업","79600","-2200","-2.69","71085824800"
"241560","두산밥캣","KOSPI","기계","28850","500","1.76","2892188439100"
"336370","두산솔루스","KOSPI","전기전자","31550","-150","-0.47","965106864900"
"33637K","두산솔루스1우","KOSPI","전기전자","15200","-100","-0.65","111969280000"
"33637L","두산솔루스2우B","KOSPI","전기전자","31700","100","0.32","52179785000"
"000155","두산우","KOSPI","서비스업","38850","-950","-2.39","155262548700"
"042670","두산인프라코어","KOSPI","기계","8320","-110","-1.30","1783811194880"
"034020","두산중공업","KOSPI","기계","13750","-400","-2.83","3480691513750"
