종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"078650","코렌","KOSDAQ","의료·정밀기기","5830","80","1.39","63111778840"
"104540","코렌텍","KOSDAQ","의료·정밀기기","15100","0","0.00","147891710300"
"033430","코리드","KOSDAQ","유통","798","11","1.40","73800149220"
"027050","코리아나","KOSDAQ","화학","7170","-100","-1.38","286800000000"
"101670","코리아에스이","KOSDAQ","금속","2375","-60","-2.46","44887500000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","4915","-55","-1.11","136838829560"
"036690","코맥스","KOSDAQ","통신장비","6130","80","1.32","84187041560"
"049430","코메론","KOSDAQ","의료·정밀기기","9320","120","1.30","84327360000"
"041960","코미팜","KOSDAQ","제약","42800","-200","-0.47","2340746423600"
"009730","코센","KOSDAQ","금속","2040","0","0.00","76277001480"
"069110","코스온","KOSDAQ","화학","14600","-150","-1.02","254045387400"
"048870","코아로직","KOSDAQ","반도체","5210","50","0.97","231247350480"
"166480","코아스템","KOSDAQ","제약","15200","-750","-4.70","238905088000"
"045970","코아시아홀딩스","KOSDAQ","기타서비스","6950","10","0.14","111356381950"
"038530","코아크로스","KOSDAQ","통신장비","815","12","1.49","43903686510"
"029960","코엔텍","KOSDAQ","기타서비스","2540","40","1.60","127000000000"
"102940","코오롱생명과학","KOSDAQ","제약","153100","-1600","-1.03","1165227259000"
"033290","코웰패션","KOSDAQ","IT부품","3050","-10","-0.33","283846410850"
"056360","코위버","KOSDAQ","통신장비","5460","30","0.55","53490528000"
"121850","코이즈","KOSDAQ","IT부품","6190","590","10.54","61347567260"
"015710","코콤","KOSDAQ","통신장비","10700","100","0.94","187576350000"
"052330","코텍","KOSDAQ","정보기기","12650","50","0.40","197018082800"
"126600","코프라","KOSDAQ","화학","16100","150","0.94","156948080800"
"200130","콜마비앤에이치","KOSDAQ","제약","31750","100","0.32","938007966500"
"225650","쿠첸","KOSDAQ","일반전기전자","12300","-150","-1.20","131441207100"
