,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
미래에셋증권,증권,2015,31.173307240535994,2.9566004692084644,-1.919028485011173,0.9477386344323189,-4.604570741194558,-0.2789520623847458,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
한진칼,서비스업,2015,28.470451943200104,-0.4632944937811277,0.47890526426675656,0.3275401457243584,1.098593262122251,-0.2789520623847458,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대모비스,운수장비,2021,31.572263778716472,-0.5274298426921956,0.7261392034597877,-0.3563022077130105,0.18423414464922458,-0.21785195868140383,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
율촌화학,화학,2018,27.143604924105087,-0.32991001398601644,0.06967422967867325,-0.3563022077130105,0.0037532217022327534,-0.11941290271490852,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
미원화학,화학,2021,25.619935624341288,-0.7087027599217337,1.7122494294982762,0.6637553207776475,0.05018600824091726,0.02994290633770502,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,고배당기업
한국주강,기계,2011,25.1484549969601,-0.7001797899667745,1.6524423623030093,0.04004544642944395,0.2308790369820477,-0.6761027364564682,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
현대퓨처넷,서비스업,2022,27.542470138361953,-0.7230320031585088,1.8393983125118345,0.20595841793093658,-4.604570741194558,-0.7270194895425864,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
삼성출판사,서비스업,2012,25.183704785539337,-0.6758360570329224,1.4909161886968962,-0.31284881041500057,0.6584273797998179,-0.39775781958568834,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
OCI,화학,2018,29.364372646161616,-0.43985632640498995,0.3979067165692303,-0.983962390906488,1.5624299558183283,-0.39775781958568834,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
롯데관광개발,서비스업,2021,27.89524868720735,4.925353260241819,-2.239726223278704,5.296589749873558,-4.604570741194558,4.059155300552529,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
동양고속,운수창고업,2016,26.19522737460498,-0.30114499038802917,-0.004260491184766461,0.28276997881125726,0.4721649840522298,-0.5539025290497843,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아시아나항공,운수창고업,2016,29.738714913364433,2.90439727823434,-1.9119646581770862,-0.3804429839896828,0.6448627131387558,-0.08546840065749647,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
동아지질,건설업,2014,26.172935302373165,-0.38967734079516775,0.23826423011887324,-0.6793496866153877,0.5007153035927617,-0.5369302780210783,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대성홀딩스,서비스업,2022,27.961292795911827,-0.07763010331922442,-0.4610546264556997,1.1031174490130817,-0.326697309133783,2.1616576355431896,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
성신양회,비금속광물,2016,27.647154302387193,0.400615048278423,-1.0355792089614093,-0.3053871159294837,1.0806494874054886,-0.44528012246606535,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
현대비앤지스틸,철강금속,2017,27.094136442004785,-0.45003062178872244,0.43275492895072426,0.07559822603690666,0.25894207593081026,-0.6794971866622094,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
태원물산,운수장비,2014,24.471543184282254,-0.5824562674639008,0.9729022208638791,-1.101593809854636,-0.26091905658516945,-0.6251859833703499,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
유니드,화학,2021,27.929428641768194,-0.5801657192885055,0.9620710197182796,-0.3563022077130105,0.6152379733010253,-0.17372410600676805,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
삼원강재,운수장비,2015,26.13260729329578,-0.6384947949177575,1.2667574171618812,-0.5204594863943816,0.3959854027572446,-0.4520690228775478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원전선,전기전자,2016,26.13122517263585,0.14119715027435262,-0.7713920853665707,-0.5669853461276042,-0.12408381039705896,0.0469151573664112,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
주연테크,전기전자,2018,24.82892443671458,-0.5790470794819171,0.95641995825101,-1.5523679414208604,-1.5031340809216929,-0.16693520559528546,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미사이언스,서비스업,2015,27.560624814379885,-0.45328000408405067,0.44405705188526257,1.6513325320960561,0.16523964546030556,4.059155300552529,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
영보화학,화학,2015,25.87502610349043,-0.43314448756545954,0.375302470700153,-0.3584968237381626,0.9541067505838179,-0.3196854648536403,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국특강,철강금속,2022,27.032872073765798,0.15222374265358105,-0.7845778954568656,0.306471831882899,-0.22082334082548957,-0.4656468237005127,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
남해화학,화학,2021,27.301280903298743,-0.4908343404480896,0.5801534488886644,-0.3563022077130105,-1.096578398137371,-0.15675185497806188,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원제약,의약품,2022,26.84037149952604,-0.33188095078810076,0.07485436935700339,1.189146397199041,0.28402923489468845,0.1894820660075423,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
한국화장품제조,화학,2015,24.639293473126347,-0.5332361159740114,0.7506271364846211,0.8840947697029102,1.0361573530440042,2.1446853845144833,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
일성신약,의약품,2012,26.672932442098162,-0.6606012482384329,1.3962609091201355,0.22088180690197032,-1.678458870951117,-0.5878470311071965,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계건설,건설업,2022,27.666012662210882,0.6412824123815829,-1.2178259412808436,0.2573124329194938,-0.4833692755409814,-0.7779362426287048,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
미래산업,의료정밀,2014,24.89409166473692,-0.3921276946572185,0.24579897874189877,-1.7042353703613802,-2.651603944713764,0.9769945137395047,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미반도체,기계,2011,26.04321842996628,-0.6618796937316768,1.4042665795321003,-1.2683846277661894,-0.7519847202910694,-0.2925298632077105,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
삼성출판사,서비스업,2018,25.974175623614727,-0.4265391858503662,0.3536400684089544,-0.12060044661168376,0.09454053078382378,0.38296572773479176,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한방직,섬유의복,2017,26.598068966961172,-0.17676289760784353,-0.2811625030809611,-1.0168816312837683,-0.24053440066972304,-0.6625249356335033,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼화전기,전기전자,2022,25.658568706989488,-0.4709118981783725,0.5062187280252249,-0.49807440293783095,0.2014143056040143,0.7597497005720667,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
백광산업,화학,2018,26.419390901662634,-0.2727528467255714,-0.07348599415881504,0.5671922156709588,1.405927499328739,-0.4181245208201356,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
율촌화학,화학,2015,26.967835941749325,-0.43128008788781225,0.3691804874439448,-0.509047483063591,0.8729598607161491,-0.3739966681454998,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
남선알미늄,철강금속,2011,26.282311418824648,0.5595684379384117,-1.1613153266081506,0.15460440294237937,-0.4343068396444919,0.528927086581664,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
모나리자,종이목재,2021,25.26608711351326,-0.6378023036089171,1.2625191210614293,-0.7583558635208604,0.5414527922124915,0.48819368411276937,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
영진약품,의약품,2015,25.98955214790145,-0.2756293490853701,-0.06642216732472851,-0.28739126452323716,0.08768318793764611,1.455611992749016,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
호텔신라,유통업,2016,28.344438952967415,0.3403683044093052,-0.9818941250223514,0.2696022826603451,-0.0831602632352385,1.340200685753815,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이월드,서비스업,2017,26.17481530584428,-0.360326363012777,0.15255646453195587,0.43375956134171606,1.7487251195765137,-0.05152389860008411,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유니드,화학,2013,27.504201264724305,-0.3537743298599022,0.1341905147633307,-0.12937891071229185,0.3129153396966644,-0.5097746763751485,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
광주신세계,유통업,2015,27.214740467151127,-0.5881560036212797,1.0006866064112867,-0.34532912758725043,1.887075695528807,-0.33665771588234644,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진흥기업,건설업,2011,27.219660074413827,-0.7230320031585088,-2.239726223278704,-0.6784718402053268,-1.3393103757101448,-0.8797697488009413,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
JB금융지주,기타금융,2017,28.306368312562782,-0.6003545043693151,1.061435517184431,1.8040778074466364,2.797679194346278,-0.6048192821359026,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
