기업명,업종명,평가연도,총자산규모,부채비율,자기자본비율,매출액증가율,현금흐름,PBR,ESG_-,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_B이하,ESG_C,ESG_D,E_-,E_A,E_A+,E_B,E_B+,E_B+이하,E_C,E_D,S_-,S_A,S_A+,S_B,S_B+,S_B이하,S_C,S_D,G_-,G_A,G_A+,G_B,G_B+,G_B이하,G_C,G_D,배당기업구분
CS홀딩스,서비스업,2011,25.963707550735442,-0.724271436950934,1.5575177078669207,1.1567327255109803,0.2545979590545932,-0.770122544307882,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
사조씨푸드,음식료품,2015,26.26566831366814,-0.5715319917135994,0.7957751130990359,-0.005542094192317559,-0.06150581175577562,-0.39772931001396145,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
인팩,운수장비,2015,25.966929970830808,-0.3210779553475046,0.020890933208846524,-0.2726798599973446,0.1531953989282298,-0.4109113714048966,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
한화투자증권,증권,2014,29.53390211998016,3.496157610719758,-1.9437760425757282,-0.37342036830280506,-2.826216045322546,-0.6976212066577381,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
인터지스,운수창고업,2021,26.685768935811417,-0.31584832045288797,0.008688032738134973,1.0544886275293188,-0.22315701827893436,-0.5723916234438533,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼천리,전기가스업,2016,28.936692862386344,0.1556146340683081,-0.7568093006361225,-1.1993922970958342,0.5980445108342201,-0.8063732131329537,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
경방,유통업,2021,27.870671766717987,-0.4229421480774278,0.2874773742613163,-0.37342036830280506,0.10557423686392979,-0.7075077527009394,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진원생명과학,의약품,2021,26.242706026511758,-0.6930641591558849,1.3744742008062458,-0.7117280454480082,-1.5609944343481712,3.995192648515206,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼성전기,전기전자,2016,29.667376286216623,-0.3791723777637889,0.16638705420579314,-0.48969796992900816,0.6440496896537978,-0.31863694166835,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
사조대림,음식료품,2016,27.233142887525883,0.09001682245539985,-0.6798371592054798,1.2980701550738651,0.18847414811072907,-0.6053467769211913,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
에이블씨엔씨,화학,2018,26.684472756766496,-0.6914156872869297,1.3650873542903141,-0.746310608000629,-1.4595842171745292,-0.22965802727953713,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
대한제분,음식료품,2014,27.52608488136188,-0.5640854463745257,0.7657372042480534,-0.3448521644549879,0.36265608262283017,-0.6745525992236014,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
일동제약,의약품,2022,27.20913727610606,0.49724621794489215,-1.0717380012456421,0.3207368655432783,-1.1715791835540197,4.087467078251753,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,무배당기업
현대리바트,기타제조업,2021,27.484431693111635,-0.3795702847666401,0.16732573885738647,-0.2937301154641572,-0.5341053987442841,-0.5295499239233138,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
금양,화학,2017,26.001809138990346,0.5518731650506155,-1.11210144126415,-0.02609115310039657,-1.5365015689067578,1.2928700633734829,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
신라교역,"농업, 임업 및 어업",2014,26.958428595503463,-0.7004538606374083,1.4162456678021433,-1.4630216869897257,0.08971156274638115,-0.39443379466622763,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,고배당기업
신세계푸드,서비스업,2022,27.530014707373695,0.3758845820752571,-0.974114797479949,-0.07871679176742816,-0.2655906404006993,-0.43068446349129946,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
동원수산,"농업, 임업 및 어업",2017,25.375087186787272,0.131626526182132,-0.7295874457399194,0.7026486432983076,0.42897762493635083,-0.36806967188435713,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
지엠비코리아,운수장비,2016,26.868167680198294,-0.2255802746632015,-0.18608903246745467,-0.07771439864996087,0.38484825861009847,-0.7371673908305438,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼성전기,전기전자,2021,29.927726360242897,-0.5609590342092657,0.7535343037773421,-0.37342036830280506,1.2582981995415907,0.9007037369931593,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
한양증권,증권,2021,28.121683898929277,0.7641849730005392,-1.2482107157451645,3.544934327876747,-1.1566431275162008,-0.7239853294396086,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,일반배당기업
인천도시가스,전기가스업,2021,26.61098145243047,-0.31249453285742734,0.0007092131995926637,-0.37342036830280506,0.3414449768073048,-0.5921647155302562,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,일반배당기업
후성,화학,2016,26.476103031250346,-0.2871421723900469,-0.057019892873389204,-0.9127078655001956,1.285775535541732,1.4082131005441658,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,무배당기업
지엠비코리아,운수장비,2015,26.853187114140894,-0.16481419094205868,-0.3010779022876222,-0.28470857740695177,-0.11668152192757321,-0.6580750224849323,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
디아이,의료정밀,2014,25.91296975834923,-0.512187004431211,0.5718988236940571,0.8931033356170887,0.6190319218632481,1.0522974429889145,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
삼성카드,기타금융,2018,30.766720698464184,0.5464729985833483,-1.1078773603319805,-0.872110944242771,-1.5135883697384662,-0.5987557462257238,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,일반배당기업
진양산업,화학,2011,24.162849930233083,-0.6565135587511189,1.1796971356006565,-0.37342036830280506,0.7466514498825141,-0.36806967188435713,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
인디에프,섬유의복,2016,25.796528840241344,-0.0002512233342865582,-0.5615628931047361,0.5447717272972129,-0.04210659370004348,0.7985427612134117,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
영흥,철강금속,2022,27.006811195975963,0.15328403590875075,-0.7544625890071394,1.0835580279358696,-0.5184235053058059,-0.700916722005472,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,무배당기업
한화,화학,2017,32.70741280175683,4.320507232912474,-2.0226255533095574,-0.02408636686546203,0.5448176726398869,-0.10442844406565242,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,일반배당기업
