,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
한국주강,기계,2011,25.1484549969601,0.001029070057965221,0.9479225154407638,0.002557340346426331,0.7079233035162541,0.07086981298243795,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
현대퓨처넷,서비스업,2022,27.542470138361953,0.0006496102338596842,0.97578607523863,0.002650013594528062,0.5190708441207355,0.07009273169973579,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
삼성출판사,서비스업,2012,25.183704785539337,0.0013858872176693983,0.9238489612577205,0.002360225818717888,0.7203648882649072,0.07511785732787649,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
OCI,화학,2018,29.364372646161616,0.004844749400359784,0.7609489051094891,0.0019853649818196172,0.7466712109333796,0.07511785732787649,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
롯데관광개발,서비스업,2021,27.89524868720735,0.18519903682790323,0.3562605277933746,0.015537969431067162,0.567212529580027,0.21654665077967156,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
동양고속,운수창고업,2016,26.19522737460498,0.006877904507295623,0.701010668163953,0.002692917876056641,0.7149446839275265,0.07273480806092317,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아시아나항공,운수창고업,2016,29.738714913364433,0.053862994703178096,0.4166900617630545,0.0023224700509727383,0.7199701587502549,0.07988395586178314,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
동아지질,건설업,2014,26.172935302373165,0.005580245602638417,0.7371560920830995,0.002155511103995811,0.7157754934163989,0.07299383515515723,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대성홀딩스,서비스업,2022,27.961292795911827,0.010154063811712973,0.6329309376754633,0.0031511356027818646,0.6916979257769206,0.11417914313837227,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
성신양회,비금속광물,2016,27.647154302387193,0.017163920397761344,0.5473048848961258,0.0023643936632092356,0.7326514804661775,0.07439258146402114,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
현대비앤지스틸,철강금속,2017,27.094136442004785,0.004695620127923246,0.7661426165075802,0.0025771988995909874,0.7087399332219961,0.07081800756359115,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
태원물산,운수장비,2014,24.471543184282254,0.002754597241655007,0.84664514317799,0.0019196601392501363,0.6936120618446884,0.07164689426514013,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
유니드,화학,2021,27.929428641768194,0.0027881708474915053,0.845030881527232,0.002335954253738863,0.7191080838117373,0.07853701497176604,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
삼원강재,운수장비,2015,26.13260729329578,0.0019332150709574255,0.8904407636159462,0.002244261674929214,0.7127278709455092,0.07428897062632751,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원전선,전기전자,2016,26.13122517263585,0.013361514341395162,0.5866788321167884,0.0022182739386890464,0.6975939444566807,0.08190436719680878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
주연테크,전기전자,2018,24.82892443671458,0.0028045672596442137,0.8441886580572713,0.0016678732985081325,0.6574638139074481,0.07864062580945967,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미사이언스,서비스업,2015,27.560624814379885,0.004647992454527284,0.7678270634475015,0.003457349589234409,0.7060132082809748,0.21089986012536913,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
영보화학,화학,2015,25.87502610349043,0.004943127873276034,0.7575800112296464,0.0023347284171237608,0.7289691081428111,0.07630938196135316,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국특강,철강금속,2022,27.032872073765798,0.013523136118329001,0.5847136440202134,0.002706156911499745,0.6947788404185317,0.07408174895094026,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
남해화학,화학,2021,27.301280903298743,0.004097541475114931,0.7881106120157215,0.002335954253738863,0.6692945157856766,0.0787960420660001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원제약,의약품,2022,26.84037149952604,0.006427393563861682,0.7128017967434026,0.0031991883980938733,0.7094699653215126,0.08408019478837486,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
한국화장품제조,화학,2015,24.639293473126347,0.0034760393763741755,0.8135176866928693,0.0030287971085946595,0.7313567668516686,0.11392011604413821,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
일성신약,의약품,2012,26.672932442098162,0.0016091907355586647,0.9097417181358789,0.002658349283510757,0.6523618920538518,0.07221675387245506,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계건설,건설업,2022,27.666012662210882,0.020691491355186886,0.5201431779898934,0.0026786981713214546,0.6871387979483651,0.06931565041703362,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
미래산업,의료정밀,2014,24.89409166473692,0.005544329652208675,0.7382790567097137,0.0015830454047430563,0.6240435343491825,0.0960990519608351,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미반도체,기계,2011,26.04321842996628,0.0015904519788127124,0.9109348680516565,0.0018264965565023645,0.6793221337586975,0.07672382531212765,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
삼성출판사,서비스업,2018,25.974175623614727,0.005039944783130122,0.7543514879281303,0.002467609106200846,0.7039558759542838,0.08703310366264311,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한방직,섬유의복,2017,26.598068966961172,0.008701029382370577,0.6597417181358788,0.0019669774325930833,0.6942052518977072,0.07107703465782521,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼화전기,전기전자,2022,25.658568706989488,0.0043895537677393565,0.7770915216170692,0.0022567652084032573,0.7070658847969578,0.09278350515463918,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
백광산업,화학,2018,26.419390901662634,0.0072940610633619824,0.6906934306569343,0.002851786301373893,0.7421170158148699,0.07480702481479562,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
율촌화학,화학,2015,26.967835941749325,0.004970455226863881,0.7566676024705223,0.002250636025327746,0.726607747318151,0.07548049525980417,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
남선알미늄,철강금속,2011,26.282311418824648,0.019493772486508094,0.5285654126895003,0.0026213290177346687,0.6885665065676023,0.08926073667305601,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
모나리자,종이목재,2021,25.26608711351326,0.0019433652308614832,0.8898090960134757,0.0021113809858521295,0.7169609474723527,0.08863907164689426,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
영진약품,의약품,2015,25.98955214790145,0.007251898860683589,0.6917462099943853,0.002374445523453074,0.7037563284326889,0.1034036160182355,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
호텔신라,유통업,2016,28.344438952967415,0.016280856486108334,0.5553060078607525,0.002685562856366027,0.6987848127848648,0.10164223177744391,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이월드,서비스업,2017,26.17481530584428,0.006010456226264242,0.7243823694553622,0.002777255435175676,0.7520923688143484,0.08040201005025126,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유니드,화학,2013,27.504201264724305,0.006106492354587247,0.72164514317799,0.0024627057597404367,0.7103105461049246,0.07340827850593172,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
광주신세계,유통업,2015,27.214740467151127,0.0026710536178293025,0.85078607523863,0.0023420834368143746,0.7561183472671968,0.0760503548671191,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진흥기업,건설업,2011,27.219660074413827,0.0,0.32783548568220106,0.002156001438641852,0.6622310561303856,0.0651194114904419,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
JB금융지주,기타금융,2017,28.306368312562782,0.0024922546472116733,0.8598399775407075,0.003542667817645526,0.8157051629897358,0.071957726778221,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
