,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
삼성제약,의약품,2014,24.773490507280087,-0.04279127715954014,-0.5918897242286597,-0.08289259189633494,-3.2493197036264476,0.544422192675841,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
대한유화,화학,2012,27.876418740621453,-0.23957392045767162,0.2403631223051226,-0.02799964461872846,-0.23969010117922274,-0.3188775900135168,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
명문제약,의약품,2015,26.01866556632756,0.09002258787487695,-0.9159859368349498,-0.00538655728469751,-0.5639842153296223,-0.13492212230027048,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
OCI,화학,2011,29.60579816994464,-0.18113686851102423,-0.07436614774029188,0.008991871900462129,1.8614927715144474,0.42339885865396854,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
환인제약,의약품,2012,25.92412602954677,-0.39624499377896577,1.7030112031858213,-0.035804668429397786,1.035332770389612,-0.22367256724964368,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
휠라홀딩스,유통업,2021,29.087041336667276,-0.2014023871986682,0.02632848478911896,-0.001677380831553738,0.6460702854005447,1.5803819319030703,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
종근당,의약품,2017,27.24124036520153,-0.2486711196615687,0.29656477767037503,-0.03212413426546748,0.34127608587050784,0.4185579252930935,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
태영건설,건설업,2013,28.727688200246128,-0.06733011996889943,-0.5169541837416562,-0.0384827224708568,-0.0733322606339716,-0.3479231901787662,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
미래에셋증권,증권,2015,31.173307240535994,1.4075434696957667,-1.9065401126475268,0.0104239863611354,-5.29791357044674,-0.1849451003626445,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
한진칼,서비스업,2015,28.470451943200104,-0.27559568329961576,0.4782834633513585,-0.009811790968177919,0.8254035915247258,-0.1849451003626445,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대모비스,운수장비,2021,31.572263778716472,-0.3071606050330224,0.724165705574339,-0.03212413426546748,0.14347094653340162,-0.15589950019739504,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,고배당기업
율촌화학,화학,2018,27.143604924105087,-0.20994903544209895,0.07128980908132108,-0.03212413426546748,0.00886756061665512,-0.10910381104227097,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
미원화학,화학,2021,25.619935624341288,-0.39637607734098157,1.7048845916979967,0.001158205800579334,0.0434973164024903,-0.03810345508277239,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,고배당기업
한국주강,기계,2011,25.1484549969601,-0.3921814033564757,1.6454045064364373,-0.019192140685587843,0.1782588916591262,-0.3737415014367657,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,무배당기업
현대퓨처넷,서비스업,2022,27.542470138361953,-0.4049227255844123,1.8313383162698145,-0.013778748024242879,-4.661869159755313,-0.3979461682411402,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,일반배당기업
삼성출판사,서비스업,2012,25.183704785539337,-0.38020036578823085,1.484761441517424,-0.030706340949400945,0.49712613616711404,-0.24142265623951834,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
OCI,화학,2018,29.364372646161616,-0.2640603298422246,0.39772775732782983,-0.05260337105309525,1.1713348315941152,-0.24142265623951834,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
롯데관광개발,서비스업,2021,27.89524868720735,5.7917905015888955,-2.3027617829725577,0.7390551816624821,-3.4280386712368434,4.163826702156644,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
동양고속,운수창고업,2016,26.19522737460498,-0.19579201074439162,-0.0022406900215510826,-0.011272547718064655,0.3582109049769788,-0.31565030110626685,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
아시아나항공,운수창고업,2016,29.738714913364433,1.3818510915406683,-1.8995149057268699,-0.03291179721883778,0.48700955413950975,-0.09296736650602135,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,무배당기업
동아지질,건설업,2014,26.172935302373165,-0.23936418675844634,0.23895808092099124,-0.042664496696022756,0.37950384617215066,-0.30758207883814204,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대성홀딩스,서비스업,2022,27.961292795911827,-0.08578668550072523,-0.45653740422400974,0.015493671551918779,-0.23758375181140637,0.9752652617937075,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
성신양회,비금속광물,2016,27.647154302387193,0.14958695845486025,-1.027920900437411,-0.030462881491086485,0.8120210533951259,-0.26401367859026786,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
현대비앤지스틸,철강금속,2017,27.094136442004785,-0.2690677219112285,0.43238544480306906,-0.018032127972442493,0.19918841706235355,-0.37535514589039065,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,무배당기업
태원물산,운수장비,2014,24.471543184282254,-0.3342424689454884,0.9695796006692751,-0.05644143780769962,-0.1885260709875405,-0.3495368346323912,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
유니드,화학,2021,27.929428641768194,-0.33311515031215244,0.9588076167242682,-0.03212413426546748,0.4649153060386597,-0.13492212230027048,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
삼원강재,운수장비,2015,26.13260729329578,-0.36182245039361455,1.2618282085685883,-0.03748024234838551,0.30139587204944485,-0.2672409674975178,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원전선,전기전자,2016,26.13122517263585,0.02191156905146288,-0.7651781616048551,-0.038998283676699184,-0.08647380336321739,-0.030035232814647504,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
주연테크,전기전자,2018,24.82892443671458,-0.3325645993516861,0.9531874511877426,-0.07114925331881411,-1.114974947589635,-0.13169483339302046,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미사이언스,서비스업,2015,27.560624814379885,-0.2706669413678214,0.44362577587611934,0.03338078116572794,0.12930477393812784,3.9879394567115227,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
영보화학,화학,2015,25.87502610349043,-0.26075702407942625,0.37524709518172866,-0.03219573998850114,0.7176449799506691,-0.20430883380614406,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국특강,철강금속,2022,27.032872073765798,0.027338428518917327,-0.7782918811900807,-0.01049920590930109,-0.1586225276441064,-0.2736955453120177,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
남해화학,화학,2021,27.301280903298743,-0.2891497236120504,0.5789780958807693,-0.03212413426546748,-0.8117641119350703,-0.12685390003214558,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
대원제약,의약품,2022,26.84037149952604,-0.21091905380101594,0.07644162748980254,0.01830061589483839,0.21789851940686253,0.03773783423760114,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,고배당기업
한국화장품제조,화학,2015,24.639293473126347,-0.31001822668496704,0.7485197562326149,0.00834742039315916,0.7788386436759692,0.9671970395255827,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
일성신약,의약품,2012,26.672932442098162,-0.37270238604092665,1.3906236687806255,-0.013291829107613966,-1.2457328691902152,-0.33178674564251653,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
신세계건설,건설업,2022,27.666012662210882,0.2680340650923446,-1.2091712389903508,-0.012103174105255151,-0.3544303238052646,-0.4221508350455148,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
미래산업,의료정밀,2014,24.89409166473692,-0.24057015552899175,0.24645163496969144,-0.07610436935274363,-1.9715083128094073,0.41210334747859373,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한미반도체,기계,2011,26.04321842996628,-0.3733315871386025,1.3985855699573697,-0.06188347275825805,-0.5547647845477662,-0.1913996781771443,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
삼성출판사,서비스업,2018,25.974175623614727,-0.2575061517414342,0.35370312729171544,-0.024433679611652014,0.07657709468326393,0.12971556809422435,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대한방직,섬유의복,2017,26.598068966961172,-0.13457598728300912,-0.2776288013112889,-0.053677456898600207,-0.17332311400924094,-0.36728692362226584,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼화전기,전기전자,2022,25.658568706989488,-0.2793446731732679,0.5054475967778975,-0.03674986397344215,0.15628397850015732,0.3088301024465957,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
백광산업,화학,2018,26.419390901662634,-0.18181850303350647,-0.07108771784398546,-0.001992446012901861,1.054614680767016,-0.2511045229612681,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
율촌화학,화학,2015,26.967835941749325,-0.2598394391453156,0.36915858251715983,-0.03710789258861046,0.6571253086499544,-0.23012714506414356,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
남선알미늄,철강금속,2011,26.282311418824648,0.22781762826589463,-1.152969583625098,-0.015454321943230606,-0.3178393651313086,0.19910227960009794,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
모나리자,종이목재,2021,25.26608711351326,-0.36148163313237336,1.2576130844161943,-0.04524230272523464,0.40988602625204235,0.1797385461565983,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,무배당기업
영진약품,의약품,2015,25.98955214790145,-0.1832342055032772,-0.06406251092332896,-0.029875714562210446,0.071462861276121,0.6396272154397141,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
호텔신라,유통업,2016,28.344438952967415,0.11993585672688441,-0.9745293278404212,-0.011702182056266637,-0.05595286008699891,0.5847633040164653,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
이월드,서비스업,2017,26.17481530584428,-0.22491877822430423,0.15371890361702478,-0.006346073973348604,1.310274501296112,-0.07683092196977158,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
유니드,화학,2013,27.504201264724305,-0.22169412259871538,0.13545336562331767,-0.024720102503786673,0.23944189057764234,-0.29467292320914223,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
광주신세계,유통업,2015,27.214740467151127,-0.3370476571726267,0.9972120812238577,-0.031766105650299165,1.4134569078498518,-0.21237705607426893,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
진흥기업,건설업,2011,27.219660074413827,-0.4267350303038428,-2.492442369830285,-0.04263585440680929,-0.9927945805190502,-0.5528560357891371,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
