,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG_A,ESG_A+,ESG_B,ESG_B+,ESG_C,ESG_D,E_A,E_A+,E_B,E_B+,E_C,E_D,S_A,S_A+,S_B,S_B+,S_C,S_D,G_A,G_A+,G_B,G_B+,G_C,G_D,배당기업구분
신라교역,"농업, 임업 및 어업",2013,501893858000.0,21.87,82.06,-24.35,-0.0296602621534437,1.15,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
지투알,서비스업,2015,482838658000.0,257.86,27.94,24.3,0.037317952490859,1.74,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
비상교육,서비스업,2016,239728294000.0,23.06,81.26,0.02,0.3561409057310469,1.09,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
극동유화,화학,2021,321935348000.0,76.81,56.56,54.9,-0.0147443842962368,1.055,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,일반배당기업
현대비앤지스틸,철강금속,2014,630402632000.0,95.41,51.18,2.14,0.0630278120664244,0.94,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
일동홀딩스,의약품,2016,204087848000.0,91.03,52.35,-91.44,1.1440177640779343,5.53,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
에이블씨엔씨,화학,2022,195431757000.0,68.37,59.39,-5.73,0.0973461962332126,1.475,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
롯데지주,기타금융,2018,27618347496000.0,227.49,30.54,206.02,-0.1136892659617931,1.225,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,고배당기업
녹십자,의약품,2018,1723409866000.0,53.03,65.35,3.65,0.0107951573485216,2.31,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
화천기계,기계,2014,182929707000.0,44.8,69.06,5.66,0.0080225310423251,0.55,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
조흥,음식료품,2015,148992933000.0,39.55,71.66,0.38,0.0315816701501369,1.215,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,고배당기업
고려제강,철강금속,2012,1813977723000.0,44.08,69.41,-0.13,0.1074932279440734,0.595,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
한국공항,운수창고업,2021,383887978000.0,32.34,75.56,15.6,0.0446783880485066,0.53,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,무배당기업
삼성중공업,운수장비,2018,14282891986000.0,111.72,47.23,-33.36,0.0314375794362186,0.6799999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,무배당기업
우진플라임,기계,2012,180500797000.0,137.21,42.16,4.57,0.0195691313125681,0.725,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
제주은행,은행,2021,6933433000000.0,1243.83,7.44,-4.74,0.669925455212025,0.48,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,일반배당기업
태평양물산,섬유의복,2016,553742011000.0,388.92,20.45,2.62,0.0449811538679032,1.185,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,무배당기업
일신방직,섬유의복,2011,753480516000.0,24.88,80.08,2.26,-0.0546501478867395,0.49,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,일반배당기업
남성,유통업,2011,222934371000.0,157.95,38.77,-14.28,0.0481771896748945,0.335,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,일반배당기업
콤텍시스템,서비스업,2015,107817629000.0,99.53,50.12,-21.4,-0.0348080235925723,1.495,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한일철강,철강금속,2022,339154971000.0,94.32,51.46,2.67,0.0810149388673495,0.755,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,일반배당기업
하나금융지주,기타금융,2016,19004689000000.0,31.15,76.25,3.58,0.0992890624261646,0.565,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,일반배당기업
가온전선,전기전자,2015,520474259000.0,98.22,50.45,-12.12,0.0466687478290342,0.38,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
전방,섬유의복,2011,519574669000.0,119.64,45.53,-7.35,-0.0950022380178333,0.285,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
한일현대시멘트,비금속광물,2018,548944794000.0,211.18,32.14,-2.6,0.0641338929342725,5.425000000000001,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
코아스,기타제조업,2014,101027896000.0,148.35,40.27,12.08,0.0979713076970981,1.235,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
한국가스공사,전기가스업,2017,37139439444000.0,356.24,21.92,5.04,0.1130959504175263,0.665,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,무배당기업
한솔테크닉스,전기전자,2011,486477959000.0,160.39,38.4,-46.46,-0.0082143196376067,2.06,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,무배당기업
상신브레이크,운수장비,2014,301270271000.0,165.28,37.7,10.21,0.0396756704955771,1.655,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
현대제철,철강금속,2015,31936433537000.0,105.78,48.6,-3.76,0.1906650475186216,0.5599999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,일반배당기업
삼성증권,증권,2011,14602021587000.0,427.14,18.97,-0.14,0.1454558415633322,1.945,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,일반배당기업
동일고무벨트,화학,2017,271591039000.0,53.58,65.11,10.81,0.0208765350808377,0.755,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
대유에이텍,운수장비,2022,1375206765000.0,476.7,17.34,-15.21,0.0174550177110785,1.6349999999999998,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,무배당기업
광주신세계,유통업,2012,430662968000.0,19.09,83.97,-2.65,0.2634196780606245,0.92,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
미래산업,의료정밀,2012,96187992000.0,152.97,39.53,0.0,0.0515152253719665,14.15,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
페이퍼코리아,종이목재,2017,667698215000.0,965.62,9.38,31.9,-0.0048209875164261,5.01,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
삼원강재,운수장비,2017,245605264000.0,25.98,79.38,2.9,0.1077163813042067,0.7450000000000001,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,일반배당기업
진원생명과학,의약품,2022,222866687000.0,22.81,81.43,25.89,-0.5673310234552519,5.185,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,무배당기업
한진중공업홀딩스,서비스업,2014,2722203000000.0,145.84,40.68,26.84,0.0330447917118952,0.27,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
삼성제약,의약품,2013,80179594000.0,327.82,23.37,-0.77,0.0128654433582708,1.54,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
선진,음식료품,2013,283542777000.0,94.95,51.3,0.0,0.080694036118095,1.145,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
영진약품,의약품,2021,194095213000.0,85.05,54.04,-5.95,0.0426780318560302,10.995,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,무배당기업
삼성증권,증권,2015,29922734148000.0,754.01,11.71,27.53,-0.3596609896680234,1.235,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,일반배당기업
일진전기,전기전자,2017,756774591000.0,138.0,42.02,12.37,0.0059248732573463,0.615,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,일반배당기업
에쓰씨엔지니어링,서비스업,2014,328101533000.0,423.98,19.08,-1.57,-0.0346682484310871,0.44,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
일신석재,유통업,2018,80179667000.0,57.08,63.66,2.73,0.0097983950418719,3.605,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,무배당기업
